sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_ofear,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank,lag_1_units,lag_7_units,lag_30_units,rolling_mean_7,rolling_meN_14,rolling_std_7,current_stock,safety_stock,reorder_point,lead_time_days,inbound_shipment_qty,supplier_id,avg_lead_time,lead_time_variability,target_7d,lag_14_units,lag_21_units,rolling_mean_14,rolling_mean_30,rolling_mean_60,rolling_std_30,rolling_std_60,sku_avg_demand,sku_demand_std,sku_min_demand,sku_max_demand,predicted_demand
0,20,948.15,18963.0,0,0.0848,3,11,0,0,0,0,2,0,1.0211909686018326,0,2,1.077527010381999,1.010125138105599,0,0,0.3714149052528958,4.99,220,67,29.0,36.0,22.0,30.0,30.0,3.3665016461206996,963,282,631,10,127,2,10,2,22.0,24.0,42.0,29.785714285714285,29.9,29.366666666666667,6.540853049923202,6.265230031262441,30.704918032786885,6.810574201355346,18,51,25.072563
0,29,1026.99,29782.71,0,0.0087,3,11,1,0,0,0,2,0,0.8026049224644641,0,1,0.973437611155896,1.0081654523492614,1,0,0.4253094186433848,4.99,220,1,20.0,32.0,30.0,27.714285714285715,27.714285714285715,3.9880774697543235,963,282,631,10,127,2,10,2,22.0,41.0,24.0,29.5,29.833333333333332,29.15,6.633682772520615,6.361496998961535,30.704918032786885,6.810574201355346,18,51,24.774963
0,24,991.87,23804.88,0,0.0426,3,11,2,0,0,0,2,0,1.0219647477202367,0,0,1.037045846798432,0.9921874099911548,0,0,0.4213940908599973,4.99,220,57,29.0,26.0,35.0,27.285714285714285,27.285714285714285,3.5923198500080793,963,282,631,10,127,2,10,2,37.0,40.0,37.0,28.642857142857142,29.8,28.983333333333334,6.635328643473249,6.228669816551189,30.704918032786885,6.810574201355346,18,51,31.340338
0,22,976.95,21492.9,0,0.057,3,11,3,0,0,0,2,0,0.6587241532325683,0,1,1.0263580226026707,0.98344032487321,0,0,0.3804467717103243,4.99,220,96,24.0,31.0,27.0,27.0,27.0,3.7859388972002055,963,282,631,10,127,2,10,2,27.0,22.0,21.0,27.5,29.433333333333334,28.733333333333334,6.641994576482504,6.119894389990138,30.704918032786885,6.810574201355346,18,51,24.229921
0,39,634.03,24727.17,1,0.388,3,11,4,0,0,0,2,0,1.0512748274930273,0,2,0.9650907774285452,0.9847702069545744,0,1,0.3485694316392954,4.99,220,10,22.0,29.0,23.0,25.714285714285715,25.714285714285715,3.7289089429432485,963,282,631,10,127,2,10,2,23.0,21.0,37.0,27.5,29.266666666666666,28.666666666666668,6.766720457291439,6.171741689363384,30.704918032786885,6.810574201355346,18,51,24.850101
0,24,1034.34,24824.16,0,0.0016,3,11,5,1,0,0,2,0,1.176886055742799,0,1,1.0573311112538923,1.0340578836195966,0,0,0.3375833813913458,4.99,220,4,39.0,27.0,25.0,27.142857142857142,27.142857142857142,6.256425268702352,963,282,631,10,127,2,10,2,31.0,31.0,25.0,28.785714285714285,29.8,28.933333333333334,6.885266628949394,6.267664303327758,30.704918032786885,6.810574201355346,18,51,33.369785
0,24,974.77,23394.48,0,0.0591,3,11,6,1,0,0,2,0,0.8773619009500488,0,1,1.0908913066910286,1.0066301016642871,0,0,0.2840099538647453,4.99,220,100,24.0,29.0,38.0,26.714285714285715,26.714285714285715,6.3695705170308585,963,282,631,10,127,2,10,2,29.0,28.0,27.0,28.285714285714285,29.766666666666666,28.95,6.911675944936662,6.252931515886998,30.704918032786885,6.810574201355346,18,51,32.471004
0,22,1028.64,22630.08,0,0.0071,3,12,0,0,0,0,2,0,1.1626594116543194,0,0,0.9811488068123844,1.0184395635955297,0,0,0.4143692232547205,4.99,220,45,24.0,20.0,41.0,26.0,26.0,6.350852961085901,963,282,631,10,127,2,10,2,39.0,36.0,24.0,28.0,29.3,28.883333333333333,6.808463293122254,6.284475536459791,30.704918032786885,6.810574201355346,18,51,37.032196
0,22,1007.61,22167.42,0,0.0274,3,12,1,0,0,0,2,0,0.892015693,0,0,1.013246285,1.016489466515379,0,1,0.494580834,4.99,220,74,22.0,29.0,26.0,26.285714285714285,26.285714285714285,6.074928962939577,963,282,631,10,127,2,10,2,30.0,32.0,41.0,27.0,28.666666666666668,28.65,6.561819203876913,6.27565919287247,30.704918032786885,6.810574201355346,18,51,30.32314
0,37,631.75,23374.75,1,0.3902,3,12,2,0,0,0,2,0,1.0221062129879113,0,0,0.9952496229634132,1.0019112258223213,1,0,0.2760069195339842,4.99,220,54,22.0,24.0,42.0,25.285714285714285,25.285714285714285,6.129553700835717,963,282,631,10,127,2,10,2,42.0,26.0,40.0,26.285714285714285,28.533333333333335,28.683333333333334,6.6578102091911004,6.23410974348265,30.704918032786885,6.810574201355346,18,51,39.470055
0,27,985.24,26601.48,0,0.049,3,12,3,0,0,0,2,0,0.979609577012008,0,0,1.0105963197673344,1.0068967777689224,0,0,0.4427259321864257,4.99,220,1,37.0,22.0,24.0,27.142857142857142,27.142857142857142,7.492853738253356,963,282,631,10,127,2,10,2,42.0,31.0,22.0,27.071428571428573,28.366666666666667,28.9,6.365225208429239,6.294199643524375,30.704918032786885,6.810574201355346,18,51,38.31036
0,23,1003.26,23074.98,0,0.0316,3,12,4,0,0,0,2,0,1.0140801282233358,0,2,0.9781590885642868,1.0083685215479152,0,1,0.3431629190125631,4.99,220,64,27.0,39.0,37.0,27.857142857142858,27.857142857142858,7.151423434733624,963,282,631,10,127,2,10,2,31.0,29.0,21.0,26.785714285714285,28.466666666666665,28.933333333333334,6.3176454220034355,6.27847187136711,30.704918032786885,6.810574201355346,18,51,30.312374
0,31,979.23,30356.13,0,0.0548,3,12,5,1,0,0,2,1,1.229043060270112,1,0,1.052755282406529,0.9699009693826224,0,1,0.3450569881610639,4.99,220,5,23.0,24.0,21.0,25.571428571428573,25.571428571428573,5.318431562567533,963,282,631,10,127,2,10,2,27.0,27.0,31.0,26.357142857142858,28.0,28.6,6.181172748898399,6.045589511567328,30.704918032786885,6.810574201355346,18,51,28.465912
0,29,992.9,28794.1,0,0.0416,3,12,6,1,0,0,2,1,1.1321823952088217,1,0,1.0644312561033729,1.0086174821528713,0,1,0.3359740071258062,4.99,220,18,31.0,24.0,37.0,26.571428571428573,26.571428571428573,5.623081683476402,963,282,631,10,127,2,10,2,38.0,29.0,28.0,26.642857142857142,28.333333333333332,28.483333333333334,6.05909594561441,5.92750459590402,30.704918032786885,6.810574201355346,18,51,31.187817
0,39,849.83,33143.37,1,0.1797,3,13,0,0,0,1,2,0,0.8983417829281246,2,2,0.983820329,0.9865028413506636,0,0,0.4111408637228991,4.99,220,106,29.0,22.0,25.0,27.285714285714285,27.285714285714285,5.559205150447504,963,282,631,10,127,2,10,2,31.0,20.0,36.0,26.642857142857142,28.066666666666666,28.566666666666666,5.836468779672519,5.8984820416341215,30.704918032786885,6.810574201355346,18,51,30.634861
0,30,960.79,28823.7,0,0.0726,3,13,1,0,0,1,2,0,0.5852556660466244,0,0,0.9752419444566564,0.9853178541555758,1,0,0.4395945148165146,4.99,220,25,39.0,22.0,27.0,29.714285714285715,29.714285714285715,6.499084184567489,963,282,631,10,127,2,10,2,28.0,29.0,32.0,28.0,28.533333333333335,28.783333333333335,6.1348823631097815,6.039675787310045,30.704918032786885,6.810574201355346,18,51,29.40479
0,42,592.28,24875.76,1,0.4283,3,13,2,0,0,1,2,0,1.1342205066595346,2,1,0.9980582047485096,1.0057694673767563,0,1,0.4042525947560042,4.99,220,100,30.0,37.0,24.0,30.857142857142858,30.857142857142858,5.550632739564362,963,282,631,10,127,2,10,2,43.0,24.0,26.0,28.071428571428573,28.633333333333333,28.766666666666666,6.1334770098114095,6.034832975281754,30.704918032786885,6.810574201355346,18,51,37.91875
0,42,651.23,27351.66,1,0.3714,3,13,3,0,0,1,2,0,1.1145864291156924,2,2,0.98496681414841,1.0557184962566917,0,0,0.3994061087160083,4.99,220,66,42.0,27.0,41.0,31.571428571428573,31.571428571428573,6.679749068568935,963,282,631,10,127,2,10,2,27.0,22.0,31.0,29.357142857142858,29.233333333333334,29.0,6.532060631374609,6.270728338742245,30.704918032786885,6.810574201355346,18,51,28.8048
0,31,961.2,29797.2,0,0.0722,3,13,4,0,0,1,2,1,1.0248267291571862,0,0,1.001094442936522,0.9662506517470552,0,0,0.3382625251228676,4.99,220,27,42.0,23.0,40.0,33.714285714285715,33.714285714285715,7.3419862370316205,963,282,631,10,127,2,10,2,31.0,39.0,29.0,30.785714285714285,29.266666666666666,29.183333333333334,6.596411424264026,6.487253908768806,30.704918032786885,6.810574201355346,18,51,31.183672
0,27,980.68,26478.36,0,0.0534,3,13,5,1,0,1,2,0,0.9162713846536366,0,0,1.0273296947260362,0.9592827243260608,0,0,0.388225016,4.99,220,83,31.0,31.0,22.0,34.857142857142854,34.857142857142854,5.871642911161257,963,282,631,10,127,2,10,2,29.0,24.0,27.0,30.214285714285715,28.966666666666665,29.266666666666666,6.288924766018728,6.477776001136807,30.704918032786885,6.810574201355346,18,51,28.3841
0,38,641.08,24361.04,1,0.3812,3,13,6,1,0,1,2,0,1.239761175898524,0,2,1.0768924763447094,1.0020643620134535,0,1,0.4053702896584536,4.99,220,45,27.0,29.0,21.0,34.285714285714285,34.285714285714285,6.473388749701482,963,282,631,10,127,2,10,2,29.0,24.0,29.0,30.428571428571427,29.133333333333333,29.216666666666665,6.162922131213596,6.483595117657912,30.704918032786885,6.810574201355346,18,51,32.062355
0,31,944.62,29283.22,0,0.0882,4,14,0,0,0,1,2,0,0.7319182202328084,1,1,1.008140064348978,0.9600593475427988,0,0,0.426615511,4.99,220,93,38.0,39.0,31.0,35.57142857142857,35.57142857142857,6.133436852128449,963,282,631,10,127,2,10,2,25.0,22.0,20.0,31.428571428571427,29.7,29.483333333333334,6.17084356833226,6.510725614138479,30.704918032786885,6.810574201355346,18,51,24.381296
0,28,1016.94,28474.32,0,0.0184,4,14,1,0,0,1,2,0,0.8823432487050896,1,1,0.9577179420775906,0.9971356717612168,0,0,0.3676590004295375,4.99,220,52,31.0,30.0,28.0,34.42857142857143,34.42857142857143,6.133436852128455,963,282,631,10,127,2,10,2,23.0,22.0,29.0,32.07142857142857,29.7,29.55,6.17084356833226,6.505343305731354,30.704918032786885,6.810574201355346,18,51,23.804417
0,43,623.57,26813.51,1,0.3981,4,14,2,0,0,1,2,0,0.7800482070271726,2,0,1.0436960467888288,0.958273734998602,0,0,0.3925308946560567,4.99,220,60,28.0,42.0,36.0,34.142857142857146,34.142857142857146,6.4142698058981695,963,282,631,10,127,2,10,2,26.0,37.0,24.0,32.5,29.7,29.5,6.17084356833226,6.505538709308023,30.704918032786885,6.810574201355346,18,51,25.93316
0,27,987.31,26657.37,0,0.047,4,14,3,0,0,1,2,1,1.0556960639977253,0,0,0.9750329898679192,1.008993518446624,0,0,0.464192005638245,4.99,220,27,43.0,42.0,32.0,34.285714285714285,34.285714285714285,6.626066850308839,963,282,631,10,127,2,10,2,33.0,27.0,22.0,32.92857142857143,29.933333333333334,29.6,6.538656053693738,6.6668926515370455,30.704918032786885,6.810574201355346,18,51,35.63961
0,31,964.21,29890.51,0,0.0693,4,14,4,0,0,1,2,0,0.9300186222397704,0,1,0.9898620398771316,0.9988222028777468,1,0,0.3097715612147846,4.99,220,90,27.0,31.0,26.0,32.142857142857146,32.142857142857146,6.121780008803844,963,282,631,10,127,2,10,2,22.0,23.0,39.0,32.92857142857143,29.766666666666666,29.533333333333335,6.547878484186934,6.672652679805142,30.704918032786885,6.810574201355346,18,51,25.591993
0,29,969.59,28118.11,0,0.0641,4,14,5,1,0,1,2,0,1.316678556956135,0,1,1.0845229452212035,0.9814548669009696,0,0,0.3842822127792974,4.99,220,33,31.0,27.0,31.0,32.142857142857146,32.142857142857146,6.121780008803844,963,282,631,10,127,2,10,2,29.0,31.0,24.0,33.5,29.933333333333334,29.65,6.512234286502511,6.635357270086888,30.704918032786885,6.810574201355346,18,51,26.759644
0,29,1018.91,29548.39,0,0.0165,4,14,6,1,0,1,2,0,1.0026709648497787,1,1,1.026185879297782,1.024306821154733,0,0,0.3516170641134239,4.99,220,117,29.0,38.0,29.0,32.42857142857143,32.42857142857143,5.88379534136322,963,282,631,10,127,2,10,2,25.0,29.0,24.0,33.357142857142854,29.866666666666667,29.75,6.511175185698093,6.578405865315211,30.704918032786885,6.810574201355346,18,51,26.940554
0,25,943.69,23592.25,0,0.0891,4,15,0,0,0,0,2,0,0.9641789493111256,0,1,1.0618494904753877,1.0038003140454244,0,0,0.367794693,4.99,220,64,29.0,31.0,27.0,31.142857142857142,31.142857142857142,5.429197958832451,963,282,631,10,127,2,10,2,22.0,39.0,22.0,33.357142857142854,29.866666666666667,29.733333333333334,6.511175185698093,6.57902848597033,30.704918032786885,6.810574201355346,18,51,25.59889
0,23,1008.24,23189.52,0,0.0268,4,15,1,0,0,0,2,0,1.0859050600965847,0,1,0.9302063903920345,1.0125735586763884,0,0,0.3905529260454144,4.99,220,55,25.0,28.0,29.0,30.285714285714285,30.285714285714285,5.908025211926733,963,282,631,10,127,2,10,2,25.0,30.0,22.0,32.357142857142854,29.8,29.8,6.551651542247535,6.508924772565377,30.704918032786885,6.810574201355346,18,51,24.664286
0,26,943.8,24538.8,0,0.089,4,15,2,0,0,0,2,1,0.8901704783546067,0,2,0.913340376,0.97652489156023,0,0,0.3736003433624615,4.99,220,67,23.0,43.0,20.0,29.571428571428573,29.571428571428573,6.502746672423457,963,282,631,10,127,2,10,2,31.0,42.0,37.0,31.857142857142858,29.6,29.75,6.667471215820368,6.550003234570298,30.704918032786885,6.810574201355346,18,51,29.841837
0,33,918.93,30324.69,1,0.113,4,15,3,0,0,0,2,0,0.8374136128313803,2,2,1.0067102243624442,1.0074593575518511,0,0,0.357922587757368,4.99,220,79,26.0,27.0,29.0,27.142857142857142,27.142857142857142,2.7342623276106237,963,282,631,10,127,2,10,2,24.0,42.0,27.0,30.714285714285715,29.8,29.816666666666666,6.456218600751502,6.4898660681034785,30.704918032786885,6.810574201355346,18,51,25.012411
0,22,962.55,21176.1,0,0.0709,4,15,4,0,0,0,2,0,1.0802508960121044,0,0,0.9569331658770736,0.9771775032374652,0,1,0.3809301408227756,4.99,220,45,33.0,31.0,24.0,28.0,28.0,3.511884584284266,963,282,631,10,127,2,10,2,25.0,31.0,23.0,30.071428571428573,29.933333333333334,29.866666666666667,6.480385968354863,6.502845965399882,30.704918032786885,6.810574201355346,18,51,29.029945
0,29,993.52,28812.08,0,0.041,4,15,5,1,0,0,2,0,0.9266472408085734,0,0,1.0524338923425076,1.0475018670179348,0,0,0.4123198802629813,4.99,220,35,22.0,29.0,22.0,26.714285714285715,26.714285714285715,3.8606685826113227,963,282,631,10,127,2,10,2,44.0,27.0,31.0,29.428571428571427,29.866666666666667,29.65,6.553405712816934,6.5453437972140796,30.704918032786885,6.810574201355346,18,51,36.588062
0,25,1033.41,25835.25,0,0.0025,4,15,6,1,0,0,2,0,1.146396182,0,1,1.024721406092311,1.0185046632749717,0,1,0.4838156796341653,4.99,220,25,29.0,29.0,39.0,26.714285714285715,26.714285714285715,3.8606685826113227,963,282,631,10,127,2,10,2,32.0,38.0,29.0,29.571428571428573,30.1,29.683333333333334,6.3861380051397,6.536706439289311,30.704918032786885,6.810574201355346,18,51,32.480953
0,22,965.97,21251.34,0,0.0676,4,16,0,0,0,0,2,0,1.050216993971138,0,2,0.9909732573365836,1.0036676375896685,0,0,0.4103959957019364,4.99,220,115,25.0,25.0,24.0,26.142857142857142,26.142857142857142,3.760699023168085,963,282,631,10,127,2,10,2,23.0,31.0,39.0,28.642857142857142,29.633333333333333,29.716666666666665,6.222779805339986,6.507080020675959,30.704918032786885,6.810574201355346,18,51,24.477829
0,25,958.3,23957.5,0,0.075,4,16,1,0,0,0,2,0,1.017463154503011,0,0,1.0086777730230516,1.0218383424674788,0,0,0.3699210120932988,4.99,220,57,22.0,23.0,24.0,25.714285714285715,25.714285714285715,4.070801956792892,963,282,631,10,127,2,10,2,28.0,28.0,30.0,28.0,29.566666666666666,29.666666666666668,6.295501039101921,6.55528423582299,30.704918032786885,6.810574201355346,18,51,29.131268
0,31,998.29,30946.99,0,0.0364,4,16,2,0,0,0,2,0,1.0102675550214557,0,1,1.0029917194268934,1.0031851213995486,1,0,0.3375753999994721,4.99,220,2,25.0,26.0,22.0,26.0,26.0,3.9157800414902764,963,282,631,10,127,2,10,2,25.0,43.0,42.0,27.785714285714285,29.6,29.45,6.267595920342159,6.489691956858605,30.704918032786885,6.810574201355346,18,51,27.325747
0,24,991.66,23799.84,0,0.0428,4,16,3,0,0,0,2,0,0.987053453,0,2,0.9923920322967812,0.9964298591728464,0,0,0.4305235347136188,4.99,220,24,31.0,33.0,22.0,26.714285714285715,26.714285714285715,4.347960660443252,963,282,631,10,127,2,10,2,24.0,27.0,42.0,26.928571428571427,29.9,29.283333333333335,6.104548897451746,6.314072705021206,30.704918032786885,6.810574201355346,18,51,26.368557
0,25,1015.28,25382.0,0,0.02,4,16,4,0,0,0,2,0,1.061129278381321,1,1,0.9857545577464462,1.0030651852825327,0,0,0.4192871526406525,4.99,220,47,24.0,22.0,37.0,25.428571428571427,25.428571428571427,3.4086724129854296,963,282,631,10,127,2,10,2,25.0,31.0,31.0,26.714285714285715,29.966666666666665,29.25,6.025711194730367,6.3369377195153955,30.704918032786885,6.810574201355346,18,51,27.472832
0,44,592.18,26055.92,1,0.4284,4,16,5,1,0,0,2,1,0.940416102,1,1,1.0436120002021894,0.964089019399508,0,0,0.3701608976642012,4.99,220,20,25.0,29.0,27.0,25.857142857142858,25.857142857142858,3.0783421635988972,963,282,631,10,127,2,10,2,25.0,29.0,27.0,26.285714285714285,29.566666666666666,28.966666666666665,5.9404129273247035,6.13400266551662,30.704918032786885,6.810574201355346,18,51,29.914282
0,32,1018.91,32605.12,0,0.0165,4,16,6,1,0,0,2,0,0.7063442949415335,1,2,1.0294576234982276,0.9911530773798736,1,0,0.3767204554681792,4.99,220,103,44.0,25.0,23.0,28.0,28.0,7.571877794400373,963,282,631,10,127,2,10,2,25.0,29.0,38.0,27.357142857142858,30.133333333333333,29.3,6.473997503719084,6.3972981585051665,30.704918032786885,6.810574201355346,18,51,27.606297
0,23,1001.19,23027.37,0,0.0336,4,17,0,0,0,0,2,0,1.011670014419633,0,1,1.0353827119075392,1.004503713800229,0,0,0.3519959401672851,4.99,220,84,32.0,22.0,31.0,29.0,29.0,7.571877794400369,963,282,631,10,127,2,10,2,26.0,25.0,31.0,27.571428571428573,30.433333333333334,29.216666666666665,6.339168515764854,6.327480197497068,30.704918032786885,6.810574201355346,18,51,28.63831
0,28,992.59,27792.52,0,0.0419,4,17,1,0,0,0,2,0,0.9309104303579692,1,0,0.96807513,0.985331958,0,1,0.3855259931251072,4.99,220,63,23.0,25.0,29.0,29.142857142857142,29.142857142857142,7.425823667638304,963,282,631,10,127,2,10,2,37.0,23.0,28.0,27.428571428571427,30.166666666666668,29.25,6.481184083671502,6.2886095577235155,30.704918032786885,6.810574201355346,18,51,32.780045
0,25,1022.43,25560.75,0,0.0131,4,17,2,0,0,0,2,0,0.7934619115020258,0,0,1.008250811833619,1.0418471123220672,1,0,0.3112758631567328,4.99,220,74,28.0,31.0,39.0,29.571428571428573,29.571428571428573,7.230886134196438,963,282,631,10,127,2,10,2,39.0,26.0,43.0,27.785714285714285,30.133333333333333,29.1,6.48995687427005,6.20743130367389,30.704918032786885,6.810574201355346,18,51,38.62789
0,24,1033.72,24809.28,0,0.0022,4,17,3,0,0,1,2,0,1.1171027437770025,0,2,1.009961151166029,0.9927722142856878,0,0,0.3386013218882772,4.99,220,61,25.0,24.0,30.0,28.714285714285715,28.714285714285715,7.38724769934166,963,282,631,10,127,2,10,2,26.0,33.0,27.0,27.714285714285715,29.666666666666668,29.1,6.3318207510153455,6.20743130367389,30.704918032786885,6.810574201355346,18,51,28.786753
0,25,977.67,24441.75,0,0.0563,4,17,4,0,0,1,2,0,0.9429631103643346,0,1,0.9466997560755596,1.0050442225291123,0,0,0.4412784117152957,4.99,220,63,24.0,25.0,42.0,28.714285714285715,28.714285714285715,7.38724769934166,963,282,631,10,127,2,10,2,28.0,22.0,31.0,27.071428571428573,29.466666666666665,29.05,6.4151401378696145,6.236646752211033,30.704918032786885,6.810574201355346,18,51,30.669891
0,25,960.89,24022.25,0,0.0725,4,17,5,1,0,1,2,1,0.7382148252261747,0,0,1.0595697505214503,1.0397575367295933,0,0,0.4147620362467855,4.99,220,112,25.0,44.0,42.0,28.714285714285715,28.714285714285715,7.38724769934166,963,282,631,10,127,2,10,2,35.0,29.0,29.0,27.285714285714285,28.9,29.066666666666666,6.007753610816267,6.224246375092581,30.704918032786885,6.810574201355346,18,51,30.202845
0,25,1006.99,25174.75,0,0.028,4,17,6,1,0,1,2,0,0.9887851786132892,0,2,1.084020204597037,1.0159026876031794,0,0,0.3951970909226488,4.99,220,94,25.0,32.0,31.0,26.0,26.0,3.0550504633039313,963,282,631,10,127,2,10,2,27.0,25.0,29.0,27.0,28.333333333333332,28.8,5.510700145349415,6.044467984888248,30.704918032786885,6.810574201355346,18,51,26.73334
0,26,965.14,25093.64,0,0.0684,4,18,0,0,0,1,2,0,0.8987851397220196,0,0,0.993407839537124,1.0429664342932017,1,0,0.4165098292549637,4.99,220,102,25.0,23.0,27.0,25.0,25.0,1.5275252316520416,963,282,631,10,127,2,10,2,26.0,22.0,25.0,27.0,28.133333333333333,28.55,5.519453579485201,5.881384017907836,30.704918032786885,6.810574201355346,18,51,29.256165
0,37,731.11,27051.07,1,0.2943,4,18,1,0,0,1,2,0,0.7447679152478693,1,0,1.0202337208670804,1.003221017290762,0,0,0.3472316581393555,4.99,220,5,26.0,28.0,38.0,25.428571428571427,25.428571428571427,1.272418020560807,963,282,631,10,127,2,10,2,28.0,25.0,23.0,27.285714285714285,28.1,28.616666666666667,5.529544472103065,5.828310993722628,30.704918032786885,6.810574201355346,18,51,29.211721
0,39,690.6,26933.4,1,0.3334,5,18,2,0,0,1,2,0,1.0468279979512374,2,1,0.9980056778649782,0.96975929,0,0,0.35999162,4.99,220,48,37.0,25.0,31.0,26.714285714285715,26.714285714285715,4.572172558506742,963,282,631,10,127,2,10,2,41.0,31.0,26.0,28.142857142857142,28.066666666666666,28.883333333333333,5.470506080940705,5.839931699933401,30.704918032786885,6.810574201355346,18,51,37.173714
